category	path	line	column	line_occurrence	spelling
code-config-other	packages/api/src/dbtest-preamble.test.ts	15	114	2	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/dbtest-preamble.test.ts	29	49	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/dbtest-preamble.test.ts	52	97	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/dbtest-preamble.test.ts	53	92	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/dbtest-runner.test.ts	41	19	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/dbtest-runner.test.ts	43	97	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/dbtest-runner.test.ts	113	45	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/dbtest-runner.test.ts	122	7	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/dbtest-runner.test.ts	275	25	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/dbtest-runner.ts	124	53	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/deploy-barrier.dbtest.ts	11	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/dispatch-activation.dbtest.ts	19	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/dispatch-lifecycle.dbtest.ts	7	32	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/event-ingestion.dbtest.ts	5	32	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/execution.test.ts	4	80	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/execution.ts	3	67	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/execution.ts	76	36	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/export-goal-lineage.dbtest.ts	9	32	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/failure-envelope.dbtest.ts	6	80	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/failure-reason.dbtest.ts	18	60	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/files/config.test.ts	10	46	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/files/config.ts	11	103	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/files/grant-alias.test.ts	9	37	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/files/grant-alias.test.ts	24	46	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/files/local.test.ts	11	46	1	<OLD_PRODUCT_LOWER>
filesystem	packages/api/src/files/local.test.ts	131	23	1	<OLD_PRODUCT_UPPER>
filesystem	packages/api/src/files/local.test.ts	131	69	2	<OLD_PRODUCT_UPPER>
filesystem	packages/api/src/files/local.ts	170	49	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/files/routes.test.ts	8	37	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/files/routes.test.ts	16	46	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/files/session-routes.test.ts	8	37	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/files/session-routes.test.ts	21	46	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/files/session-routes.test.ts	108	51	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/github-read.ts	17	33	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/github-read.ts	24	42	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/github-read.ts	25	36	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/goal-execution-upgrade.dbtest.ts	5	32	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/goals.test.ts	5	57	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/hooks.dbtest.ts	5	37	1	<OLD_PRODUCT_LOWER>
filesystem	packages/api/src/hooks.dbtest.ts	14	26	1	<OLD_PRODUCT_UPPER>
filesystem	packages/api/src/hooks.dbtest.ts	15	15	1	<OLD_PRODUCT_UPPER>
filesystem	packages/api/src/hooks.dbtest.ts	21	50	1	<OLD_PRODUCT_UPPER>
filesystem	packages/api/src/hooks.dbtest.ts	21	98	2	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/hooks.dbtest.ts	50	53	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/hooks.dbtest.ts	165	55	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/hooks.dbtest.ts	200	24	1	<OLD_PRODUCT_CASED>
npm-scope	packages/api/src/hooks.test.ts	5	37	1	<OLD_PRODUCT_LOWER>
filesystem	packages/api/src/hooks.test.ts	38	29	1	<OLD_PRODUCT_UPPER>
filesystem	packages/api/src/hooks.test.ts	39	15	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/hooks.test.ts	53	75	1	<OLD_PRODUCT_CASED>
filesystem	packages/api/src/hooks.test.ts	60	49	1	<OLD_PRODUCT_UPPER>
filesystem	packages/api/src/hooks.test.ts	60	97	2	<OLD_PRODUCT_UPPER>
filesystem	packages/api/src/hooks.test.ts	65	32	1	<OLD_PRODUCT_UPPER>
filesystem	packages/api/src/hooks.test.ts	67	15	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/hooks.test.ts	73	73	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/hooks.test.ts	77	73	1	<OLD_PRODUCT_CASED>
filesystem	packages/api/src/hooks.test.ts	83	52	1	<OLD_PRODUCT_UPPER>
filesystem	packages/api/src/hooks.test.ts	83	100	2	<OLD_PRODUCT_UPPER>
npm-scope	packages/api/src/hooks.ts	3	45	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/inbox-superseded-close.test.ts	5	50	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/inbox.test.ts	4	56	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/inbox.ts	10	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/index.ts	9	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/index.ts	33	30	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/index.ts	83	43	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/index.ts	102	50	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/index.ts	104	20	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/index.ts	123	18	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/index.ts	126	20	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/index.ts	140	87	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/index.ts	174	14	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/index.ts	221	16	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/index.ts	239	20	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/index.ts	247	20	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/index.ts	249	83	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/index.ts	251	70	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/index.ts	253	20	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/index.ts	254	70	1	<OLD_PRODUCT_CASED>
npm-scope	packages/api/src/merge-authorization-production.dbtest.ts	23	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-base-drift-recovery.dbtest.ts	19	10	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/merge-base-drift-recovery.dbtest.ts	576	65	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-base-drift-worker.ts	27	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-chain-read-route.dbtest.ts	22	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-evidence-protocol.dbtest.ts	23	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-evidence-worker.ts	16	37	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-evidence-worker.ts	26	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-gate-attestation.dbtest.ts	26	10	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/merge-gate-attestation.dbtest.ts	94	84	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-integrator-binding.dbtest.ts	32	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-integrator-fixture.ts	27	10	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/merge-integrator-fixture.ts	163	40	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-integrator-forgery.dbtest.ts	27	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-integrator-seed.dbtest.ts	40	10	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/merge-integrator-seed.dbtest.ts	75	95	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/merge-integrator-seed.dbtest.ts	146	72	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/merge-integrator-seed.dbtest.ts	390	49	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/merge-integrator-seed.dbtest.ts	578	22	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/merge-integrator-seed.dbtest.ts	673	46	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-lease-cancel-release.dbtest.ts	21	94	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-lease.test.ts	4	31	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-lease.ts	14	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-readiness-worker.test.ts	4	37	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-readiness-worker.ts	21	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-stop-state.dbtest.ts	22	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-tail-actions.test.ts	4	74	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-tail-actions.ts	15	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-tail-readiness.dbtest.ts	10	10	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/merge-tail-readiness.dbtest.ts	48	17	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/merge-tail-repair.dbtest.ts	17	10	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/merge-tail-repair.dbtest.ts	30	17	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/merge-tail-repair.dbtest.ts	654	46	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/merge-tail-repair.dbtest.ts	657	38	1	<OLD_PRODUCT_CASED>
npm-scope	packages/api/src/merge-tail-stop-notice.dbtest.ts	14	10	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/merge-tail-stop-notice.dbtest.ts	22	17	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/migration.dbtest.ts	14	70	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/migration.dbtest.ts	46	19	1	<OLD_PRODUCT_LOWER>
filesystem	packages/api/src/migration.dbtest.ts	149	15	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/migration.dbtest.ts	174	19	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/native-implementation-subagents-upgrade.dbtest.ts	9	32	1	<OLD_PRODUCT_LOWER>
runner-identity	packages/api/src/onboarding-preflight.test.ts	21	64	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/onboarding-preflight.test.ts	34	63	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/onboarding-preflight.ts	103	49	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/onboarding-preflight.ts	107	34	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/onboarding.dbtest.ts	14	10	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/onboarding.ts	4	12	1	<OLD_PRODUCT_CASED>
npm-scope	packages/api/src/onboarding.ts	16	60	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/onboarding.ts	40	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/onboarding.ts	169	6	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/parallel-review.dbtest.ts	18	10	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/parallel-review.dbtest.ts	180	72	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/parallel-review.dbtest.ts	600	116	1	<OLD_PRODUCT_CASED>
npm-scope	packages/api/src/prior-outputs-upgrade.dbtest.ts	19	10	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/prior-outputs-upgrade.dbtest.ts	68	48	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/prior-outputs-whitelist.dbtest.ts	6	85	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/prior-outputs-whitelist.dbtest.ts	7	31	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/prior-outputs-whitelist.dbtest.ts	8	36	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/provision-budget.dbtest.ts	6	80	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/provision-budget.dbtest.ts	121	69	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/readiness-decision.test.ts	4	38	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/readiness-decision.test.ts	14	25	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/readiness-decision.test.ts	39	25	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/readiness-decision.test.ts	58	51	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/readiness-decision.test.ts	88	27	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/readiness-decision.ts	3	55	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/reconcile.test.ts	4	99	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/reconcile.ts	8	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/refusal.test.ts	14	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/refusal.ts	11	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/regression-repair-handoff.ts	11	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/run-claim.ts	23	10	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/run-claim.ts	364	49	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/run-claim.ts	364	70	2	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/run-claim.ts	364	95	3	<OLD_PRODUCT_UPPER>
npm-scope	packages/api/src/run-completion.dbtest.ts	4	106	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/run-completion.ts	37	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/run-fence.dbtest.ts	4	79	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/run-fence.test.ts	4	42	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/run-fence.ts	1	62	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/run-output.dbtest.ts	26	82	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/run-terminal.test.ts	4	44	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/run-terminal.ts	10	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/runner-cli-availability.dbtest.ts	6	78	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/runner-cli-availability.ts	3	31	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/runners.test.ts	5	60	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/scheduler.dbtest.ts	5	32	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/scheduler.test.ts	4	46	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/scheduler.ts	11	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/scratch-lifecycle.dbtest.ts	10	32	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/scratch-lifecycle.dbtest.ts	38	66	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/scratch-lifecycle.dbtest.ts	48	58	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/scratch-lifecycle.dbtest.ts	121	43	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/scratch-lifecycle.dbtest.ts	145	19	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/scratch-lifecycle.dbtest.ts	146	18	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/scratch-lifecycle.dbtest.ts	147	20	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/scratch-lifecycle.dbtest.ts	183	44	1	<OLD_PRODUCT_LOWER>
filesystem	packages/api/src/scratch-lifecycle.dbtest.ts	191	37	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/scratch-lifecycle.dbtest.ts	208	5	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/scratch-lifecycle.dbtest.ts	209	5	1	<OLD_PRODUCT_UPPER>
filesystem	packages/api/src/scratch-lifecycle.dbtest.ts	216	27	1	<OLD_PRODUCT_UPPER>
filesystem	packages/api/src/scratch-lifecycle.dbtest.ts	217	27	1	<OLD_PRODUCT_UPPER>
filesystem	packages/api/src/scratch-lifecycle.dbtest.ts	225	27	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/scratch-lifecycle.dbtest.ts	257	50	1	<OLD_PRODUCT_LOWER>
filesystem	packages/api/src/secrets.ts	6	31	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/secrets.ts	7	34	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/secrets.ts	14	22	1	<OLD_PRODUCT_UPPER>
npm-scope	packages/api/src/serialization-retry.test.ts	4	45	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/service-maintenance-lock.dbtest.ts	2	63	1	<OLD_PRODUCT_CASED>
npm-scope	packages/api/src/service-maintenance-lock.dbtest.ts	35	10	1	<OLD_PRODUCT_LOWER>
filesystem	packages/api/src/service-maintenance-lock.dbtest.ts	40	44	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/service-maintenance-lock.dbtest.ts	106	66	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/service-maintenance-lock.dbtest.ts	147	45	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/service-maintenance-lock.dbtest.ts	184	39	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/service-maintenance-lock.dbtest.ts	186	11	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/service-maintenance-lock.dbtest.ts	197	31	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/service-maintenance-lock.dbtest.ts	218	31	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/service-maintenance-lock.dbtest.ts	234	39	1	<OLD_PRODUCT_CASED>
npm-scope	packages/api/src/specification-fidelity.ts	6	10	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/specification-reader.test.ts	56	46	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/specification-reader.test.ts	100	46	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/specification-reader.test.ts	132	46	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/specification-reader.test.ts	183	46	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/specification-reader.test.ts	215	46	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/specification-reader.test.ts	252	46	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/specification-reader.test.ts	278	46	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/specification-reader.test.ts	309	46	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/specification-reader.test.ts	336	46	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/specification-reader.test.ts	369	46	1	<OLD_PRODUCT_LOWER>
filesystem	packages/api/src/specification-reader.test.ts	370	50	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/specification-reader.ts	5	46	1	<OLD_PRODUCT_LOWER>
filesystem	packages/api/src/specification-reader.ts	23	74	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	27	19	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	28	21	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	30	33	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	30	68	2	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	36	5	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.test.ts	97	106	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	131	43	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.test.ts	132	15	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.test.ts	135	43	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.test.ts	136	25	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.test.ts	140	45	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.test.ts	141	37	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.test.ts	146	5	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.test.ts	166	45	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.test.ts	167	35	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.test.ts	181	33	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	181	66	2	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	189	28	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	189	76	2	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	220	62	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	222	16	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	233	77	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	234	65	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	234	100	2	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	242	24	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	246	49	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	246	82	2	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	250	95	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	252	57	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	257	57	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	257	65	2	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	257	83	3	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	263	16	1	<OLD_PRODUCT_LOWER>
gate-worker	packages/api/src/startup-config.test.ts	276	49	1	<OLD_PRODUCT_LOWER>
gate-worker	packages/api/src/startup-config.test.ts	276	57	2	<OLD_PRODUCT_LOWER>
gate-worker	packages/api/src/startup-config.test.ts	276	81	3	<OLD_PRODUCT_LOWER>
gate-worker	packages/api/src/startup-config.test.ts	276	101	4	<OLD_PRODUCT_LOWER>
gate-worker	packages/api/src/startup-config.test.ts	280	42	1	<OLD_PRODUCT_LOWER>
gate-worker	packages/api/src/startup-config.test.ts	280	71	2	<OLD_PRODUCT_LOWER>
gate-worker	packages/api/src/startup-config.test.ts	280	91	3	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	290	20	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	290	47	2	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	291	47	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	292	20	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	329	52	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	330	19	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	348	58	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.test.ts	348	109	2	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.test.ts	349	58	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.test.ts	358	28	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.test.ts	359	56	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	359	89	2	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.test.ts	362	28	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.test.ts	413	40	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.test.ts	414	38	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.ts	38	92	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.ts	48	48	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.ts	49	33	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.ts	58	17	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.ts	59	19	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.ts	60	23	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.ts	87	12	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/startup-config.ts	132	21	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.ts	240	7	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/startup-config.ts	283	21	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/startup-config.ts	284	88	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/task-brief.test.ts	8	9	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/task-brief.test.ts	9	61	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/task-brief.test.ts	52	72	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/task-brief.test.ts	71	72	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/task-brief.test.ts	83	29	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/task-brief.test.ts	83	78	2	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/task-brief.ts	1	28	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/task-brief.ts	6	66	1	<OLD_PRODUCT_CASED>
code-config-other	packages/api/src/task-brief.ts	8	37	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/task-brief.ts	10	31	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/task-patch.dbtest.ts	4	44	1	<OLD_PRODUCT_LOWER>
